Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,CPI
16,4,East,Clothing,20-01-2024,6730.047354,5003.888255,1726.159099,0,15.35994198,224.4855674
20,1,South,Groceries,15-10-2024,9951.617374,9830.487394,121.1299795,0,23.76495593,248.9443321
7,2,West,Sports,28-07-2023,24934.08104,15307.71427,9626.366763,1,31.51878166,208.4615009
12,9,North,Electronics,29-01-2023,43700.0797,32109.81603,11590.26367,0,38.93084633,221.1787233
11,5,East,Electronics,08-09-2023,11726.8791,8113.860519,3613.01858,0,29.78626999,213.8648008
6,8,West,Clothing,20-11-2023,17400.73764,12736.2258,4664.511844,1,24.5416165,249.5953354
3,8,West,Clothing,16-11-2023,23482.39666,16206.48576,7275.910898,0,10.7552014,212.412079
16,6,East,Electronics,24-08-2023,30026.73794,26427.08962,3599.648324,0,33.37814311,240.6712055
7,10,West,Home,02-11-2024,8991.537778,5989.97649,3001.561288,0,38.48003911,240.5007909
18,2,East,Electronics,07-05-2024,51931.33374,40508.04007,11423.29366,0,33.79461567,229.2530538
12,10,South,Sports,04-08-2023,41741.4155,30798.66672,10942.74878,0,24.88787581,223.5025892
12,1,West,Home,04-05-2023,49898.88988,38119.2859,11779.60397,0,9.610683973,220.3709269
12,2,North,Home,05-11-2024,32405.99318,25500.28464,6905.708538,0,30.02151325,231.1596586
19,4,East,Sports,01-09-2023,33533.73591,30153.12731,3380.608598,0,13.3644211,225.8179175
14,9,West,Groceries,21-10-2024,31057.75686,17850.26778,13207.48908,0,16.16460548,251.996066
14,3,North,Home,06-09-2023,18574.45329,15871.33071,2703.122577,0,33.57393285,210.9838668
3,6,North,Clothing,23-03-2023,46243.2025,37272.86028,8970.342224,0,34.07694607,247.5001191
11,9,North,Electronics,06-01-2024,22774.80094,15297.37535,7477.425588,0,22.55297696,250.2028337
9,7,East,Home,04-09-2024,44903.12681,37327.7399,7575.386911,0,11.81433507,214.6318771
12,7,North,Sports,14-09-2023,28474.94513,17545.30735,10929.63778,1,26.91622245,240.9190023
16,6,South,Sports,26-08-2024,29011.07842,23919.66207,5091.41635,0,34.50361217,211.6136736
17,3,South,Sports,27-12-2024,32854.55031,22442.81563,10411.73468,0,12.52708228,216.4398173
3,8,East,Groceries,14-04-2024,39431.79438,23106.65966,16325.13471,0,16.69352683,201.2210088
12,9,North,Electronics,20-06-2023,26583.3671,21772.58108,4810.786022,0,10.54094747,245.6017287
15,3,South,Home,25-10-2024,46228.76973,36218.61268,10010.15706,1,18.81862524,203.8951127
10,8,North,Home,16-09-2023,25479.61167,16901.20236,8578.409313,0,21.99177321,257.1166563
19,3,East,Sports,25-05-2024,12104.93236,7386.026362,4718.906002,0,12.41996186,240.7380239
1,8,North,Groceries,19-06-2023,13269.64086,10838.5989,2431.041961,0,14.51244424,226.2936041
5,10,East,Groceries,30-05-2023,42208.6378,39385.33907,2823.298729,0,17.88508281,207.5644474
9,7,East,Home,04-09-2024,50145.36039,40505.76282,9639.597573,0,10.72897673,211.3565331
6,10,North,Electronics,17-11-2024,47079.9359,35027.63832,12052.29757,0,18.21432458,200.5334744
1,8,East,Clothing,11-06-2023,9821.115229,6303.816125,3517.299103,1,31.63747913,238.6403534
10,8,East,Home,22-02-2024,25280.00291,20100.73176,5179.271152,0,21.03330498,253.7790244
13,9,South,Sports,16-01-2024,17638.89145,14025.50008,3613.391372,1,15.00000805,244.2794671
3,5,West,Home,29-06-2023,49921.58728,36149.19819,13772.38909,1,29.02245744,248.9140094
13,6,East,Electronics,04-06-2024,34793.4839,25131.76688,9661.717019,0,26.89944107,206.1575527
16,1,South,Home,09-07-2024,15397.00109,11879.67304,3517.328054,1,16.28768164,219.9886996
18,9,West,Home,02-02-2024,42471.98124,32489.02983,9982.951415,0,13.41171582,211.4997363
13,3,South,Home,11-01-2023,18673.82807,13459.0366,5214.791467,0,39.31123429,238.0606444
5,7,East,Clothing,30-05-2024,46169.4305,31256.93188,14912.49862,0,13.47521814,230.9078945
15,5,North,Electronics,01-01-2023,12646.64055,9166.407623,3480.232926,0,22.27785941,212.9219248
14,8,South,Electronics,06-04-2023,45639.28796,38891.51258,6747.775387,0,19.21992455,205.256514
16,6,West,Sports,08-10-2024,10513.50475,7510.471801,3003.03295,0,21.37676336,227.3337706
16,7,West,Sports,28-02-2023,43170.89676,29742.45439,13428.44237,0,26.8316994,223.5786352
4,5,North,Electronics,11-08-2023,15365.29412,11333.26003,4032.034092,0,10.18334153,215.1836332
7,9,East,Home,09-02-2024,43781.57199,34769.17155,9012.400445,0,16.47014865,248.3977299
16,6,South,Groceries,14-06-2023,32240.75058,24297.13541,7943.615168,0,40.40433024,206.1664366
20,6,South,Clothing,29-11-2024,23189.74356,18780.10434,4409.639219,0,29.75756469,218.292762
10,10,West,Electronics,04-10-2024,20595.46178,20423.76398,171.6977932,1,30.81809135,247.6989777
6,5,North,Home,14-10-2023,13807.58619,11099.15017,2708.436029,0,17.25807999,223.7498209
19,2,East,Sports,16-01-2024,24032.35186,14568.84505,9463.506806,0,21.158477,204.3488332
6,2,South,Electronics,31-10-2024,16788.58062,12568.39753,4220.183087,0,28.80637043,222.3833644
14,1,West,Groceries,06-05-2023,20179.23617,12200.66158,7978.574591,0,27.71786721,245.4154968
2,8,South,Sports,22-06-2024,4908.401987,3592.193256,1316.20873,0,35.56256747,239.6749278
2,10,East,Sports,14-01-2023,45703.00036,41045.37071,4657.629656,0,38.17588482,201.6345073
19,10,South,Sports,18-11-2024,15862.01927,13046.84649,2815.172775,0,10.95431878,215.4534576
17,7,South,Electronics,09-02-2023,44265.39073,37873.26668,6392.124044,0,16.19206046,239.6021203
5,4,East,Home,07-01-2023,59240.36834,45885.67338,13354.69495,1,24.66691526,258.222845
16,7,West,Sports,28-02-2023,38180.98947,25795.44475,12385.54472,0,24.84340815,226.871196
19,3,West,Sports,20-05-2023,12423.18863,8275.885463,4147.303172,0,30.551885,229.2273409
8,6,West,Electronics,29-10-2023,16297.39041,12041.11632,4256.274084,0,14.32931505,259.3558003
10,6,East,Home,28-03-2024,15149.06983,10829.8928,4319.177025,0,20.70853394,237.6813715
3,7,South,Home,03-11-2024,4880.508363,3143.599112,1736.90925,0,38.6625287,203.8069682
3,4,North,Groceries,28-02-2023,20027.48196,14518.94636,5508.535592,0,22.19374111,203.2544313
18,2,North,Sports,06-05-2024,39475.78186,32264.57651,7211.205348,1,12.30081187,255.0236226
14,4,North,Groceries,16-05-2024,39666.27497,30455.91381,9210.361163,0,10.42456559,214.871611
11,8,West,Home,22-05-2024,26151.18139,20273.18083,5878.000568,0,27.23581686,214.1988994
11,8,South,Electronics,23-02-2024,43013.44223,33001.76208,10011.68014,0,21.68850382,252.0441554
2,5,North,Clothing,21-10-2023,6021.442847,4308.563831,1712.879016,0,30.8514729,205.6823774
9,6,East,Sports,26-04-2024,29589.96685,26407.41735,3182.549506,0,31.96952131,200.7620157
4,7,North,Clothing,14-05-2024,29112.16879,19807.98525,9304.183542,0,16.51520843,206.7367827
5,1,South,Clothing,21-11-2023,11741.53248,7920.257029,3821.275451,0,39.56968134,211.1141165
5,9,East,Electronics,30-08-2023,33616.79347,22023.33537,11593.4581,0,34.25014947,228.7815987
1,6,South,Electronics,21-05-2023,12318.34073,11197.88187,1120.45886,1,39.81990614,247.8109647
7,3,North,Sports,24-08-2024,20254.29922,13177.57605,7076.723167,0,35.77910656,219.0599048
10,1,West,Groceries,17-07-2024,42552.13221,25559.66933,16992.46288,0,20.84203858,216.2036061
5,6,West,Clothing,04-07-2024,33213.66643,30885.9387,2327.727731,0,31.0754053,250.4804303
3,3,East,Clothing,14-11-2023,29761.89951,27307.94708,2453.952434,0,27.44905011,217.6715446
17,7,West,Sports,05-07-2024,33066.43535,16858.59814,16207.83721,0,25.28113773,220.8767642
9,9,West,Home,30-05-2024,33221.01155,23299.14955,9921.862,1,22.43229599,241.4020329
18,4,West,Electronics,05-06-2023,27494.89277,20987.56781,6507.32496,0,21.62202848,250.0152314
12,8,North,Groceries,23-08-2023,27782.13173,17670.8614,10111.27033,0,40.29616859,200.1861719
4,10,West,Home,17-04-2023,16183.37394,13752.38114,2430.992797,0,26.34655765,248.0172951
14,8,East,Clothing,07-02-2024,40490.58296,26907.88106,13582.7019,0,35.61504854,226.5608056
2,3,East,Groceries,13-05-2023,45795.31271,46096.52866,-301.2159498,1,41.01106837,250.4347012
17,8,East,Groceries,05-02-2024,30511.1023,26711.14052,3799.96178,0,27.12109113,220.4702595
8,6,East,Home,22-03-2024,7293.079764,4942.968704,2350.11106,0,26.109982,196.4724397
15,8,North,Electronics,14-09-2023,23604.88889,15862.81481,7742.074082,0,31.13076802,225.1612213
19,6,North,Home,11-09-2023,45693.32751,26911.30896,18782.01855,0,36.15591945,254.221288
7,10,South,Groceries,05-08-2023,13734.35119,11984.01943,1750.331762,1,26.60706319,235.5437477
19,1,South,Home,07-10-2024,42743.77569,27411.06338,15332.71231,0,32.44943926,213.0931547
7,1,South,Home,07-06-2024,25767.22905,20037.46246,5729.766586,0,31.31952493,238.9904291
14,7,West,Groceries,12-05-2023,23539.48784,16972.40759,6567.080242,0,18.48177595,239.1201081
19,3,West,Clothing,08-12-2023,28035.3531,19641.45904,8393.894063,1,16.51082255,220.193254
15,4,East,Home,04-05-2023,21257.3323,14621.671,6635.661307,0,27.68299449,201.6115541
3,9,East,Home,17-10-2024,42928.08028,34189.50491,8738.575367,0,18.31204191,238.8169804
5,6,East,Home,01-02-2023,24330.84523,20677.23207,3653.613163,0,22.12149237,256.5563168
2,3,West,Sports,21-10-2024,20801.37843,18296.99357,2504.384864,0,31.99941216,233.0636656
2,10,East,Groceries,11-04-2024,39717.16415,22690.4974,17026.66675,0,32.18267029,226.067114
18,10,West,Clothing,07-01-2023,45492.12756,36711.52713,8780.600431,0,21.72982514,259.1697882
3,6,West,Electronics,30-05-2024,31472.54554,21473.68339,9998.862146,0,25.2966335,237.9881272
3,4,South,Clothing,28-07-2024,31413.35143,20783.30661,10630.04482,0,36.58510739,247.3976736
18,1,West,Electronics,25-10-2024,17905.15956,9718.847832,8186.311731,0,23.16415465,236.1805131
19,8,South,Clothing,13-07-2023,14656.89572,10932.93602,3723.959701,0,35.51138577,226.607822
7,10,West,Home,02-11-2024,8705.117517,6470.018437,2235.099081,0,36.31903754,245.1955527
5,5,West,Groceries,31-12-2023,38179.6651,33275.83505,4903.830048,0,13.6167335,250.1670703
7,6,North,Clothing,22-07-2023,26580.4681,20467.83246,6112.635647,0,16.78640322,202.6567813
16,1,West,Groceries,14-11-2024,24395.38262,17061.53203,7333.850591,1,28.85516154,242.3017778
9,6,West,Sports,05-05-2024,31483.84846,25430.13345,6053.715012,0,41.65984512,244.637567
20,7,South,Clothing,22-10-2023,29531.21662,29273.21295,258.003671,0,32.23013639,228.9602113
10,8,South,Groceries,16-08-2024,44231.65195,31468.36585,12763.28611,0,24.63786142,229.7302902
14,5,South,Clothing,07-09-2023,36494.96818,31748.94319,4746.024989,0,33.97390273,229.538762
7,10,South,Groceries,05-08-2023,13768.54095,9976.187497,3792.353457,1,29.4254039,239.2200833
5,7,East,Clothing,30-05-2024,44778.30687,29488.27427,15290.03259,0,15.08282211,232.5912532
17,8,West,Electronics,13-08-2023,21094.29104,15863.82787,5230.463169,0,8.591249294,222.5746075
15,2,West,Clothing,25-05-2023,31043.89942,20493.38196,10550.51746,1,37.48622159,249.8881035
10,8,South,Groceries,16-08-2024,45377.51744,29802.40836,15575.10908,0,24.03740786,233.2050469
10,10,West,Clothing,21-01-2024,24089.20667,16730.78198,7358.424689,0,11.65555292,228.8290507
16,4,North,Sports,25-01-2023,31697.26331,21494.48635,10202.77697,0,18.55100406,237.0997484
5,1,West,Groceries,20-11-2023,43473.3477,31066.73557,12406.61213,0,19.84240437,206.4374483
2,2,West,Sports,30-09-2024,20203.02566,14245.05209,5957.973571,0,9.983844213,224.048958
17,1,East,Home,21-03-2024,24886.78667,17612.21097,7274.575701,0,24.62554623,213.3973809
16,8,North,Electronics,24-02-2024,24579.99385,23745.79102,834.202828,0,29.62360951,209.2419221
3,7,South,Clothing,05-07-2024,46946.84062,39355.55345,7591.287173,0,9.9912283,232.5609728
12,6,South,Electronics,01-08-2024,12710.73426,9284.125938,3426.608319,0,24.09140874,209.4529085
9,4,South,Electronics,10-10-2023,44714.64299,40883.32583,3831.317156,0,37.89804678,204.8403481
20,10,North,Electronics,09-04-2023,17024.79728,13394.37056,3630.426726,0,12.20970971,207.8794798
14,6,North,Groceries,29-11-2024,14054.58706,9991.418673,4063.16839,0,28.82849533,248.1704627
6,7,East,Groceries,29-04-2024,29913.6205,22273.4926,7640.127901,0,15.7871436,219.2083901
10,7,North,Home,05-11-2023,40817.44196,36811.19816,4006.243806,0,37.13699953,248.1246935
16,6,South,Sports,26-08-2024,27550.29716,25811.09239,1739.204774,0,36.90982407,213.6753658
11,4,West,Home,01-10-2023,41213.25683,33987.9617,7225.29513,0,11.17274663,231.7339284
1,10,South,Electronics,10-08-2024,44719.23205,30269.80718,14449.42488,0,35.13584101,220.7655269
11,4,West,Home,01-10-2023,37928.06555,33569.64641,4358.419143,0,13.82628068,240.3668603
14,6,East,Clothing,30-07-2024,22425.01128,12651.3922,9773.619081,0,23.35765328,244.2327729
8,6,West,Groceries,12-04-2023,49287.32816,36882.58782,12404.74034,0,32.92115812,219.1289946
16,1,East,Groceries,28-04-2023,47466.09762,32638.36863,14827.72899,1,31.2301925,248.0448585
16,8,West,Clothing,20-02-2023,44218.11764,29494.20614,14723.9115,0,39.65719062,240.2187025
3,8,West,Clothing,20-02-2024,23613.83487,17074.06497,6539.769894,0,35.92153294,221.2948686
17,1,North,Sports,21-04-2023,20126.75548,12517.88037,7608.875102,0,34.30135546,226.5360317
10,2,East,Electronics,26-08-2024,28424.14136,22825.09117,5599.050188,1,36.03863765,235.4061372
4,1,North,Groceries,26-06-2023,37732.49461,34710.78262,3021.711988,0,23.56547607,243.0112115
18,2,North,Electronics,23-10-2023,13268.51176,11361.81768,1906.694082,0,30.35705555,200.9638634
1,9,East,Groceries,01-01-2023,28280.08676,25064.77905,3215.307709,1,25.70880733,247.7870027
7,6,South,Groceries,03-11-2024,14892.98004,11357.85639,3535.123647,0,39.66103996,230.3719894
9,4,South,Sports,07-06-2024,44958.08787,44549.82798,408.2598869,0,37.11932649,211.776039
5,1,West,Groceries,02-08-2023,22243.47188,16226.98035,6016.491523,0,37.52448969,218.9663739
16,7,North,Sports,09-12-2024,27837.50705,18068.2567,9769.250357,0,13.79425022,246.1667521
3,8,South,Groceries,23-10-2023,45831.81241,31553.43476,14278.37766,0,17.86650999,219.9848222
19,7,West,Electronics,19-07-2024,24123.24951,20603.55818,3519.69133,0,15.70695598,211.3052503
9,3,South,Groceries,11-01-2023,17906.8377,10517.04653,7389.791171,0,40.351927,259.0217993
5,6,South,Home,30-08-2024,29581.16939,23073.6882,6507.481192,0,18.04078622,220.8000918
12,7,East,Home,09-06-2023,38024.50473,27736.43083,10288.07389,0,31.62437043,236.4871022
12,8,South,Home,13-11-2024,25947.02342,21078.34684,4868.676589,0,25.35638157,213.3754227
9,1,North,Sports,28-10-2023,40825.18261,27557.3162,13267.8664,0,13.39170586,231.4145023
10,2,South,Electronics,18-04-2024,38283.29437,24615.85641,13667.43796,0,33.79724673,222.8795683
17,4,North,Electronics,19-11-2024,43857.43302,29597.23727,14260.19575,0,18.57524284,237.3901779
18,6,North,Groceries,12-08-2023,16255.21115,14625.60455,1629.606606,1,13.30838443,217.3732715
12,10,South,Electronics,14-05-2023,13699.42116,10923.29997,2776.121195,0,17.24487292,231.4002377
15,3,East,Clothing,18-06-2024,30172.07045,20328.6569,9843.413546,0,40.03820637,222.5874853
4,8,West,Groceries,14-07-2023,44371.77049,31380.61723,12991.15326,0,33.18330173,252.5996581
19,1,East,Electronics,12-06-2023,17480.27883,11648.98016,5831.298669,0,26.44093021,230.9034255
16,7,West,Home,06-11-2024,33205.6676,31752.8166,1452.850997,0,30.0714166,199.5053676
12,5,North,Home,07-06-2024,24097.78251,18711.1444,5386.638111,0,33.89980819,205.7834524
2,6,East,Home,26-10-2024,7227.612014,5335.895989,1891.716025,0,27.44021532,255.5761074
7,8,East,Home,26-01-2024,18435.11584,13056.29993,5378.815911,0,28.41943929,252.5618327
18,5,North,Sports,28-06-2024,25248.81667,18830.60281,6418.213867,1,34.27795103,207.3661146
5,3,North,Electronics,28-10-2023,16553.59238,15547.59725,1005.995121,0,21.71139746,206.7554617
1,7,West,Home,04-01-2024,45418.31412,38220.08564,7198.228482,0,29.25431442,251.9108514
20,7,West,Groceries,12-02-2023,15529.4219,9663.99431,5865.42759,0,19.42155045,256.5292501
5,6,East,Sports,30-07-2024,6677.925758,4478.42691,2199.498848,0,8.590941502,230.7808774
10,8,North,Electronics,16-10-2024,44513.24537,25194.03431,19319.21105,1,30.34442575,247.0016149
3,4,North,Home,03-03-2023,13906.24832,12374.84878,1531.39954,0,23.7121944,254.842118
19,2,North,Home,21-01-2024,53639.73828,34183.22455,19456.51373,0,17.67833715,220.6766393
18,6,South,Clothing,16-04-2023,41326.25727,26379.30306,14946.9542,0,24.20526888,229.9849431
4,6,West,Sports,19-08-2023,14370.04459,12707.93685,1662.107739,0,15.18790403,245.0752962
7,7,West,Electronics,10-03-2024,15857.15521,14716.22331,1140.931898,1,33.17245559,236.7747228
13,8,East,Clothing,21-11-2024,43522.91549,27411.25476,16111.66073,0,31.97039963,219.3073891
6,4,South,Sports,23-10-2024,14345.63903,8763.518191,5582.120841,0,20.80827221,255.3746726
15,7,North,Sports,26-06-2023,25577.06935,19665.33761,5911.731748,0,10.17716708,241.9030487
13,1,North,Groceries,05-01-2023,27786.8588,19957.06909,7829.789706,0,31.45998847,254.8092627
8,7,West,Clothing,18-12-2023,20878.70964,18409.86655,2468.843091,0,21.35198359,233.928489
3,4,South,Clothing,28-07-2024,32282.07774,19790.61347,12491.46426,0,35.76918806,244.4844738
4,7,North,Electronics,17-04-2023,30616.61223,20703.56399,9913.048245,0,14.54697701,224.3090694
12,2,West,Sports,14-12-2024,25503.83464,17762.79644,7741.038195,0,16.05215577,223.1165791
19,3,West,Home,12-01-2023,33104.03053,31015.18663,2088.843896,0,29.46154003,225.6010874
15,9,South,Sports,08-04-2023,6921.708544,4101.08729,2820.621254,0,32.15255345,232.6625287
18,1,East,Sports,20-01-2024,19236.95222,12624.81055,6612.141665,0,19.93573653,240.4279041
7,8,East,Electronics,07-07-2024,32296.67577,24200.29594,8096.379833,0,36.18786682,249.0331132
4,6,North,Sports,07-07-2024,35037.04134,27901.0496,7135.991736,0,22.74549459,205.7236272
1,10,North,Clothing,18-09-2023,19286.92756,18320.59161,966.3359415,0,28.58892805,224.924489
5,9,North,Home,07-12-2023,22646.87345,15227.01759,7419.855856,0,15.01854398,211.2298683
14,3,East,Clothing,08-12-2023,21581.24799,15648.83623,5932.411757,1,31.14606526,219.4767917
20,1,South,Groceries,15-09-2024,37958.8257,31268.53403,6690.291672,0,21.15819975,248.5735743
15,2,South,Groceries,14-06-2023,36775.41362,26164.87213,10610.54149,0,28.0756176,213.849529
20,6,South,Clothing,29-11-2024,23256.29714,21729.7987,1526.498448,0,31.72017888,221.0662901
20,5,East,Groceries,30-11-2023,45915.13552,35894.94841,10020.18711,1,12.8962525,230.7226984
14,5,North,Sports,16-09-2024,25580.51575,15373.16102,10207.35472,0,25.83856803,245.287932
12,6,North,Clothing,03-01-2023,7043.159904,5393.785552,1649.374352,0,31.43778401,203.6986426
11,2,North,Groceries,26-07-2023,12298.75945,8323.719545,3975.039909,0,19.0455272,243.3286861
20,6,West,Home,16-04-2023,9528.880445,8151.155045,1377.7254,0,25.95914477,225.9164376
6,9,West,Groceries,23-04-2023,12464.60245,9292.176082,3172.426373,0,25.6329709,237.8825042
7,1,East,Home,09-07-2023,43271.71381,27198.39796,16073.31585,0,15.76227281,231.3768802
1,4,South,Groceries,09-10-2023,31678.96679,22646.42421,9032.542582,1,15.44330306,252.8669895
12,7,West,Sports,10-11-2023,49226.17909,34720.86245,14505.31665,0,34.75994379,215.3197445
7,8,South,Electronics,11-07-2024,34054.11053,20968.53968,13085.57085,0,9.817911593,203.4932316
14,7,East,Groceries,22-11-2024,18536.55245,11527.11473,7009.43772,0,30.04177093,218.2328761
17,9,North,Home,14-12-2024,33642.90122,26493.60663,7149.29459,0,34.44882629,206.0044193
4,9,East,Home,01-01-2023,48167.89288,31406.53546,16761.35742,0,14.80241916,242.2261585
2,10,South,Groceries,11-05-2023,48940.05338,33950.83067,14989.22271,0,22.0202331,234.8481838
11,4,West,Home,01-10-2023,38513.99563,33977.21508,4536.780547,0,11.82717501,238.092456
14,3,East,Clothing,08-12-2023,22715.63735,18137.79442,4577.842932,1,34.09826878,215.5299341
4,9,West,Groceries,14-05-2023,9147.950021,5946.157304,3201.792717,0,29.04612567,210.7588959
11,9,North,Home,08-05-2023,27104.87968,19710.98413,7393.895548,0,23.59395398,224.2035552
10,7,East,Sports,22-11-2024,38214.67942,32709.4695,5505.209918,0,16.95000814,254.908848
18,4,North,Clothing,20-04-2024,5700.151217,5038.127223,662.0239944,0,32.25486105,206.9736867
10,1,North,Groceries,11-09-2024,13746.12026,9934.310156,3811.810106,0,30.44724823,245.4059352
16,3,West,Electronics,09-04-2023,33902.93862,24625.72658,9277.212039,0,38.77102234,233.7014762
14,10,South,Clothing,10-08-2024,22386.93747,16689.82346,5697.114015,1,20.34517845,211.0488499
2,5,North,Electronics,11-02-2023,19086.41719,14777.66577,4308.751422,0,30.95867109,201.2963908
4,10,East,Clothing,26-12-2023,17114.44963,13518.8181,3595.63153,0,20.41327682,252.9934506
18,7,East,Clothing,28-09-2023,39624.79702,25376.17349,14248.62353,0,19.57120275,234.8119224
4,7,West,Sports,28-01-2023,19854.45849,16576.59415,3277.864334,0,27.31675789,235.0820645
12,7,East,Sports,06-12-2023,13899.91114,11827.65399,2072.257153,0,36.77511412,229.4528981
12,7,East,Home,08-03-2023,38984.93254,27132.92502,11852.00752,0,17.2232054,204.9903964
7,2,East,Groceries,08-06-2024,46387.08325,29318.28744,17068.79581,0,36.89036086,208.6953152
10,3,North,Clothing,30-06-2024,14591.263,10907.64395,3683.619045,0,10.93980306,245.9820135
16,2,South,Electronics,08-06-2023,23775.54217,16136.08527,7639.456896,0,16.14715764,211.7711464
2,6,East,Home,26-10-2024,7259.419878,4854.625749,2404.794129,0,24.13609569,256.0590996
13,7,North,Sports,06-11-2024,13207.81647,9055.703452,4152.113021,0,25.67670622,205.3539795
3,5,South,Clothing,09-01-2024,29225.75026,20393.70888,8832.041386,0,10.4904893,238.7887918
5,9,North,Home,07-12-2023,22406.33193,15069.88263,7336.449297,0,14.86080159,217.5209118
8,9,East,Electronics,26-05-2024,17522.39546,12869.8749,4652.520566,0,26.54159823,208.0974909
4,7,East,Home,23-12-2024,45614.97438,39737.11451,5877.859866,0,15.86649121,258.6628089
18,10,West,Clothing,07-01-2023,44917.65214,31348.10096,13569.55119,0,22.07661002,254.6261032
9,4,North,Sports,03-10-2024,18744.14433,11175.70589,7568.438444,0,29.53050916,203.2175037
8,2,East,Clothing,03-07-2024,37956.72218,24105.62293,13851.09924,0,36.59496502,235.4068566
12,7,East,Sports,19-11-2023,21283.09095,14763.66758,6519.423369,0,30.13034525,216.6195579
8,9,West,Groceries,02-11-2024,6857.880947,4813.035998,2044.84495,0,11.01132858,227.6294251
10,4,South,Groceries,28-01-2023,36202.60939,22317.98138,13884.62801,0,26.81345983,210.6783728
13,3,West,Clothing,25-10-2023,16831.54586,9734.859566,7096.686294,0,33.00413625,222.941098
20,3,East,Home,17-09-2024,42684.04831,30560.48003,12123.56828,0,27.66603349,216.2656695
13,6,South,Groceries,29-10-2023,54262.19511,37857.41246,16404.78265,0,22.09428359,217.0178782
15,3,South,Home,25-10-2024,47200.02636,34106.94572,13093.08064,1,16.69371976,204.7976058
15,1,West,Home,15-11-2024,34458.40955,30168.59383,4289.815724,0,41.21382638,234.639446
3,6,North,Home,06-07-2023,32400.12052,21605.56671,10794.5538,0,38.60374892,229.6792145
20,8,East,Sports,07-05-2024,33709.08423,25000.17213,8708.912102,0,38.04047074,223.4398394
2,10,East,Electronics,04-07-2024,49782.91405,32407.51722,17375.39683,1,18.74636024,229.1508531
1,2,North,Clothing,09-06-2023,19162.44066,16160.20935,3002.231312,0,20.9817865,235.8262108
7,7,West,Electronics,22-07-2023,33078.02443,19814.12869,13263.89574,0,14.8785757,245.0236127
3,10,South,Electronics,06-07-2023,36617.58841,32164.70807,4452.880338,0,23.71794193,255.6807601
18,6,East,Sports,31-08-2024,45019.12879,41517.85828,3501.270505,0,25.18972879,217.2789919
3,1,East,Home,25-03-2024,43376.24659,43076.97866,299.2679377,0,33.28375235,257.2857645
2,7,North,Home,29-04-2024,49186.595,39404.88406,9781.710935,0,23.57311651,230.2751698
20,8,West,Home,03-03-2023,8076.421986,5082.346389,2994.075597,0,12.424766,214.8260932
13,10,East,Sports,10-07-2023,14235.13061,14094.42289,140.7077259,0,33.80296811,253.8493605
12,10,South,Home,18-02-2024,20865.49928,18561.80041,2303.698873,0,23.83954037,252.6719865
15,10,East,Sports,09-01-2023,8111.641164,7050.125041,1061.516122,0,40.20604337,200.7608788
17,1,East,Groceries,28-01-2024,51102.94816,39048.75559,12054.19257,1,27.2281408,260.4547707
14,2,West,Groceries,21-04-2024,13598.35893,9507.508006,4090.850919,1,41.58270038,235.7242154
16,10,South,Groceries,20-09-2023,18922.52149,14713.9559,4208.56559,0,27.88484966,257.326702
15,5,East,Home,22-11-2023,35911.90727,26424.3086,9487.598675,0,12.96569473,250.8392434
17,2,East,Home,23-04-2023,31868.28604,26396.92683,5471.359208,0,34.21141339,202.9832669
19,3,West,Electronics,04-04-2024,31901.30705,27039.6841,4861.622951,0,19.15416081,228.918203
2,1,East,Sports,04-10-2023,13053.13737,11722.34869,1330.788687,0,17.30387384,235.6399354
5,1,East,Groceries,08-02-2023,25365.5599,18504.7381,6860.821799,0,33.87330924,242.7421235
18,7,East,Clothing,27-07-2023,37166.18335,27557.87231,9608.311038,1,26.61579777,224.9183623
16,3,West,Sports,16-03-2024,13471.6716,11525.90556,1945.766042,0,34.0179901,243.0139434
14,4,North,Clothing,10-09-2023,21937.24202,16050.54129,5886.700729,0,32.1553361,261.4118813
8,7,South,Groceries,22-12-2023,45180.31291,33697.46624,11482.84667,0,28.9830984,254.8681192
9,8,West,Sports,09-04-2023,18079.69645,15100.98027,2978.716172,0,27.07156858,253.078099
9,4,East,Groceries,14-03-2024,31167.72042,19130.25077,12037.46965,0,37.54911954,260.4099578
15,9,East,Sports,25-10-2024,51773.9221,41246.26232,10527.65978,0,36.09775655,211.9294606
9,4,East,Home,16-06-2023,19688.54867,17769.64628,1918.902394,0,33.0391469,240.4258642
8,3,South,Sports,11-10-2023,13995.00138,8412.856371,5582.145013,0,37.12245803,206.4419278
10,3,West,Sports,11-08-2024,29531.93404,20972.28125,8559.652795,0,34.99484679,241.8449292
8,2,South,Groceries,04-01-2024,41248.38344,33913.76571,7334.617723,1,19.36623377,249.1712181
14,7,West,Sports,11-09-2023,47690.74102,40195.55202,7495.18901,0,39.26757664,231.2378933
8,9,South,Clothing,10-12-2024,25844.9671,16133.48386,9711.48324,1,27.58206404,205.9582259
10,2,East,Electronics,26-08-2024,27804.23259,19109.56411,8694.668484,1,35.34655486,237.041789
11,10,East,Electronics,05-04-2023,24543.73095,23729.90267,813.8282777,1,22.03717967,247.9516112
14,5,North,Sports,16-09-2024,25073.67058,17160.16847,7913.502114,0,24.92689312,246.0419719
18,3,East,Clothing,28-09-2023,12985.61331,9878.060783,3107.552523,0,16.42705199,211.3218079
